datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2023-05-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.93,4.62,0.47,100531.93,484.74,112.48,313.05,288.85,200.56,1.35,34.22,0.0,0.0,0.0
2023-05-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.8,4.36,0.47,100542.21,616.9,140.31,501.9,296.18,361.6,1.89,65.47,0.15,0.0,0.0
2023-05-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.85,6.2,0.34,100518.06,681.69,167.32,664.86,304.32,497.53,2.26,85.9,0.8,0.0,0.0
2023-05-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.97,6.25,0.34,100500.19,650.85,223.27,766.78,316.7,543.5,2.43,101.98,0.57,0.0,0.0
2023-05-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.3,6.48,0.34,100452.21,710.05,215.33,850.58,319.11,635.25,2.6,112.15,0.85,0.0,0.0
2023-05-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.33,7.18,0.3,100331.13,759.23,188.93,875.68,321.52,686.75,3.19,125.95,0.85,0.0,0.0
2023-05-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.87,7.69,0.3,100226.93,749.18,180.84,828.2,325.46,647.35,3.53,139.11,0.76,0.0,0.0
2023-05-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.56,7.89,0.29,100118.7,681.0,184.9,713.39,329.92,528.49,3.84,148.74,1.0,0.0,0.0
2023-05-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.99,7.18,0.28,100047.85,427.93,229.57,506.22,338.4,276.65,4.02,159.62,0.99,0.0,0.0
2023-05-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.67,6.75,0.27,100011.12,257.39,194.17,318.79,343.79,124.62,3.72,168.45,1.0,0.0,0.0
2023-05-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.25,8.99,0.38,100118.96,209.38,113.26,176.13,342.59,62.87,1.57,158.72,1.0,0.0,0.0
2023-05-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.76,8.84,0.41,100097.87,50.91,38.42,43.88,342.63,5.46,2.9,129.69,1.0,0.0,0.0
2023-05-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.81,8.22,0.39,100138.26,0.0,0.14,0.1,341.76,0.0,3.31,125.78,1.0,0.0,0.0
2023-05-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.31,7.66,0.39,100186.62,0.0,0.0,0.0,339.79,0.0,3.35,128.76,1.0,0.0,0.0
2023-05-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.03,7.98,0.43,100190.96,0.0,0.0,0.0,335.76,0.0,2.94,133.14,0.99,0.0,0.0
2023-05-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.71,7.16,0.47,100224.33,0.0,0.0,0.0,323.97,0.0,2.5,130.47,1.0,0.0,0.0
2023-05-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.81,6.21,0.44,100199.54,0.0,0.0,0.0,330.45,0.0,1.99,129.3,0.98,0.0,0.0
2023-05-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.09,5.62,0.41,100162.94,0.0,0.0,0.0,349.06,0.0,1.81,129.66,0.97,0.0,0.0
2023-05-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.37,5.99,0.42,100132.56,0.0,0.0,0.0,362.54,0.0,0.91,151.09,0.99,0.08,0.0
2023-05-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.26,6.47,0.43,100090.72,0.0,0.0,0.0,350.72,0.0,0.74,135.44,1.0,0.08,0.0
2023-05-01 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.86,8.39,0.51,100097.3,0.0,0.0,0.0,351.77,0.0,1.0,95.99,0.97,0.0,0.0
2023-05-01 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.17,9.04,0.55,100077.94,0.0,0.0,0.0,351.48,0.0,0.93,71.15,0.47,0.0,0.0
2023-05-01 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.22,8.63,0.57,100185.49,0.0,13.81,15.78,324.63,1.97,1.04,38.62,0.02,0.0,0.0
2023-05-01 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.11,8.77,0.51,100157.65,279.62,72.07,135.82,310.07,63.75,0.69,59.42,0.0,0.0,0.0
2023-05-02 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.44,8.08,0.45,100238.24,475.77,111.03,309.45,315.77,198.41,0.72,131.55,0.0,0.0,0.0
2023-05-02 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.54,8.5,0.46,100220.43,594.62,140.79,491.11,324.18,350.32,1.55,177.19,0.0,0.0,0.0
2023-05-02 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.46,7.73,0.32,100239.94,671.86,161.39,653.58,331.37,492.18,2.65,186.67,0.0,0.0,0.0
2023-05-02 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.6,8.59,0.34,100192.89,717.96,175.09,776.42,337.85,601.32,3.39,188.01,0.0,0.0,0.0
2023-05-02 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.97,9.22,0.35,100163.75,741.35,182.28,847.22,343.79,664.94,4.15,190.07,0.0,0.0,0.0
2023-05-02 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.91,9.1,0.29,100075.73,747.45,182.48,860.2,348.83,677.73,4.63,190.3,0.01,0.0,0.0
2023-05-02 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.13,9.51,0.29,100031.86,734.52,176.49,812.75,353.46,636.25,4.8,191.94,0.02,0.0,0.0
2023-05-02 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.4,9.82,0.3,99966.68,696.22,166.24,708.06,354.79,541.82,4.84,190.43,0.01,0.0,0.0
2023-05-02 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.72,10.14,0.31,99906.55,636.53,149.42,562.37,354.46,412.95,4.94,187.41,0.35,0.0,0.0
2023-05-02 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.13,9.87,0.3,99934.0,503.67,128.66,373.77,354.7,245.11,4.91,191.4,0.23,0.0,0.0
2023-05-02 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.32,10.86,0.4,100072.25,302.09,93.95,185.46,356.24,91.52,3.7,193.09,0.14,0.0,0.0
2023-05-02 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.89,10.78,0.41,100108.26,125.81,34.33,48.19,350.2,13.86,2.51,179.04,0.01,0.0,0.0
2023-05-02 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.54,10.75,0.42,100202.69,0.0,0.24,0.2,342.99,0.0,2.81,172.24,0.0,0.0,0.0
2023-05-02 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.87,10.03,0.42,100346.43,0.0,0.0,0.0,336.67,0.0,2.95,170.68,0.0,0.0,0.0
2023-05-02 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.98,10.13,0.47,100413.72,0.0,0.0,0.0,333.98,0.0,2.45,171.19,0.03,0.0,0.0
2023-05-02 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.29,10.23,0.52,100427.48,0.0,0.0,0.0,331.33,0.0,1.94,160.36,0.09,0.0,0.0
2023-05-02 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.12,10.02,0.52,100450.82,0.0,0.0,0.0,328.21,0.0,1.58,160.68,0.29,0.0,0.0
2023-05-02 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.04,10.31,0.57,100465.82,0.0,0.0,0.0,325.22,0.0,1.54,178.39,0.41,0.0,0.0
2023-05-02 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.9,10.42,0.58,100450.53,0.0,0.0,0.0,322.72,0.0,1.33,192.14,0.92,0.0,0.0
2023-05-02 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.97,10.53,0.62,100435.76,0.0,0.0,0.0,316.56,0.0,0.61,160.89,1.0,0.0,0.0
2023-05-02 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.94,10.73,0.71,100406.3,0.0,0.0,0.0,314.5,0.0,0.9,51.5,0.96,0.0,0.0
2023-05-02 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.25,11.02,0.76,100403.93,0.0,0.0,0.0,312.03,0.0,1.25,51.36,0.75,0.0,0.0
2023-05-02 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.46,10.59,0.6,100512.38,0.0,16.21,19.04,309.86,2.83,1.68,59.98,0.14,0.0,0.0
2023-05-02 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.75,9.88,0.53,100527.13,275.71,69.71,133.53,310.22,63.82,1.49,90.49,0.42,0.0,0.0
2023-05-03 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.22,9.66,0.51,100618.32,468.86,113.85,310.89,315.3,197.04,1.74,99.33,0.78,0.0,0.0
2023-05-03 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.52,9.91,0.51,100618.65,590.79,145.23,495.02,323.25,349.78,1.96,104.66,0.42,0.0,0.0
2023-05-03 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.08,9.8,0.36,100606.35,626.99,183.56,644.53,333.17,460.97,2.2,114.46,0.29,0.0,0.0
2023-05-03 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.45,10.12,0.36,100573.85,644.04,211.24,752.2,342.0,540.96,2.64,131.77,0.1,0.0,0.0
2023-05-03 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.94,10.46,0.36,100505.21,695.06,208.39,833.37,350.58,624.98,3.35,143.46,0.58,0.0,0.0
2023-05-03 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.13,11.02,0.33,100434.0,746.29,185.16,863.42,352.28,678.26,3.44,152.2,0.66,0.0,0.0
2023-05-03 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.72,10.5,0.3,100374.16,735.55,178.58,817.26,354.89,638.68,3.62,157.57,0.16,0.0,0.0
2023-05-03 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.16,9.91,0.28,100260.13,716.09,162.25,721.06,356.11,558.81,3.76,156.76,0.99,0.0,0.0
2023-05-03 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.21,9.86,0.3,100212.14,646.06,148.71,569.3,356.91,420.59,3.97,153.25,0.99,0.0,0.0
2023-05-03 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.47,8.86,0.28,100188.04,522.01,129.3,384.6,353.58,255.3,4.41,147.27,0.98,0.0,0.0
2023-05-03 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.28,10.63,0.4,100298.67,322.62,96.94,195.54,350.6,98.59,3.9,136.17,1.0,0.0,0.0
2023-05-03 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.45,10.68,0.42,100310.22,114.11,39.12,52.03,343.04,12.91,4.37,132.93,1.0,0.0,0.0
2023-05-03 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.65,11.0,0.45,100444.18,0.0,0.34,0.3,335.25,0.0,3.63,131.96,1.0,0.0,0.0
2023-05-03 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.76,11.78,0.5,100553.61,0.0,0.0,0.0,331.83,0.0,2.5,119.14,1.0,0.0,0.0
2023-05-03 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.96,12.54,0.59,100609.68,0.0,0.0,0.0,327.11,0.0,1.91,83.37,1.0,0.0,0.0
2023-05-03 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.94,12.51,0.66,100582.77,0.0,0.0,0.0,325.51,0.0,2.21,58.5,1.0,0.0,0.0
2023-05-03 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.39,12.55,0.69,100634.87,0.0,0.0,0.0,325.85,0.0,2.37,51.29,1.0,0.0,0.0
2023-05-03 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.88,12.58,0.71,100584.58,0.0,0.0,0.0,328.2,0.0,2.3,41.95,0.99,0.0,0.0
2023-05-03 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.08,12.33,0.69,100556.57,0.0,0.0,0.0,334.59,0.0,2.22,35.67,0.99,0.0,0.0
2023-05-03 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.29,12.08,0.67,100495.12,0.0,0.0,0.0,343.42,0.0,2.25,40.17,1.0,0.0,0.0
2023-05-03 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.69,12.5,0.72,100482.62,0.0,0.0,0.0,367.12,0.0,2.36,49.39,0.99,0.0,0.0
2023-05-03 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.04,12.64,0.71,100477.43,0.0,0.0,0.0,386.88,0.0,2.24,57.12,1.0,0.0,0.0
2023-05-03 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.09,13.97,0.72,100553.26,0.0,8.32,8.49,384.76,0.17,2.75,67.57,1.0,0.08,0.0
2023-05-03 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.46,13.9,0.75,100548.59,0.27,36.44,36.51,384.94,0.06,3.03,78.46,1.0,0.2,0.0
2023-05-04 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.74,13.98,0.79,100542.24,4.48,53.83,55.72,386.61,1.9,2.43,71.47,1.0,0.23,0.0
2023-05-04 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.36,14.2,0.82,100487.69,12.46,104.46,111.87,387.84,7.41,2.34,50.73,1.0,0.3,0.0
2023-05-04 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.39,15.24,0.77,100447.2,2.15,116.36,117.95,385.89,1.58,2.78,37.43,1.0,0.22,0.0
2023-05-04 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.6,15.43,0.77,100361.55,13.29,160.18,171.37,390.63,11.2,2.93,32.75,1.0,0.19,0.0
2023-05-04 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.2,15.36,0.74,100292.6,13.41,205.81,217.9,393.39,12.08,2.88,32.17,1.0,0.25,0.0
2023-05-04 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.68,15.52,0.72,100177.13,3.25,145.38,148.34,395.95,2.96,2.37,49.68,1.0,0.21,0.0
2023-05-04 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.31,15.86,0.76,100101.85,29.61,132.0,157.77,394.89,25.77,2.09,99.65,1.0,0.52,0.0
2023-05-04 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.28,16.08,0.82,100021.71,9.4,66.52,73.88,395.02,7.36,2.56,120.8,1.0,0.3,0.0
2023-05-04 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.74,16.07,0.9,100006.44,0.0,34.62,34.59,391.73,0.0,2.31,115.26,1.0,0.17,0.0
2023-05-04 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.46,15.85,0.9,100007.86,0.0,16.39,16.34,387.27,0.0,2.07,97.06,1.0,0.11,0.0
2023-05-04 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.47,15.26,0.93,99924.22,0.0,9.36,9.31,385.98,0.0,2.4,84.92,1.0,0.22,0.0
2023-05-04 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.85,15.21,0.9,99962.32,0.0,2.46,2.42,385.71,0.0,1.33,93.62,1.0,0.28,0.0
2023-05-04 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.94,15.23,0.9,99994.4,0.0,0.1,0.06,385.6,0.0,0.35,88.19,1.0,0.19,0.0
2023-05-04 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.26,15.68,0.9,100043.26,0.0,0.0,0.0,385.09,0.0,0.25,347.55,1.0,0.16,0.0
2023-05-04 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.37,15.79,0.9,99988.03,0.0,0.0,0.0,386.17,0.0,0.52,337.39,1.0,0.16,0.0
2023-05-04 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.77,15.56,0.93,99963.65,0.0,0.0,0.0,386.18,0.0,0.32,5.32,1.0,0.13,0.0
2023-05-04 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.97,15.61,0.92,99980.16,0.0,0.0,0.0,385.2,0.0,0.07,199.6,1.0,0.09,0.0
