datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2023-08-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.03,25.52,0.97,100215.41,0.7,44.68,44.97,441.91,0.29,1.69,133.3,0.97,1.1,0.0
2023-08-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.86,25.65,0.99,100218.76,1.6,50.2,51.14,442.73,0.94,1.69,142.87,0.97,0.83,0.0
2023-08-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.3,26.35,0.95,100222.42,0.23,75.6,75.77,443.73,0.17,1.66,145.64,0.98,0.71,0.0
2023-08-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.05,26.43,0.96,100232.77,1.48,107.19,108.44,445.38,1.25,1.57,153.33,1.0,0.31,0.0
2023-08-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.77,26.28,0.97,100162.1,6.67,128.34,134.41,446.96,6.07,1.66,154.39,0.98,0.21,0.0
2023-08-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.41,26.4,0.94,100106.69,4.62,158.88,163.17,448.82,4.29,2.03,162.42,0.97,0.19,0.0
2023-08-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.49,26.36,0.94,100012.72,9.52,140.03,148.55,448.19,8.52,2.44,178.13,0.99,0.31,0.0
2023-08-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.62,26.42,0.93,99970.14,73.33,227.95,287.74,455.85,59.79,2.42,191.66,0.95,0.95,0.0
2023-08-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.01,26.49,0.91,99921.25,15.37,157.19,167.85,451.77,10.66,2.07,177.89,0.93,3.79,0.0
2023-08-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.71,26.55,0.88,99953.25,55.14,110.82,140.47,443.42,29.65,2.59,144.93,0.91,2.0,0.0
2023-08-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.36,26.45,0.95,99964.87,15.13,53.39,58.81,442.07,5.43,1.82,120.64,0.98,1.12,0.0
2023-08-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.11,26.21,0.95,100003.13,5.86,21.94,22.93,445.24,0.99,1.82,117.97,0.98,1.66,0.0
2023-08-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.11,26.13,0.94,100012.48,0.0,1.25,1.2,440.11,0.0,1.5,144.96,0.97,2.2,0.0
2023-08-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.09,26.02,0.94,100039.48,0.0,0.0,0.0,439.5,0.0,1.34,166.38,0.98,1.3,0.0
2023-08-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.08,26.02,0.94,100023.03,0.0,0.0,0.0,437.79,0.0,0.82,168.78,0.98,0.51,0.0
