datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2024-08-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.37,24.81,0.81,99209.2,399.57,106.64,272.34,410.19,165.7,1.28,8.94,0.01,0.0,0.0
2024-08-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.81,24.7,0.78,99163.41,504.35,142.15,438.48,416.24,296.33,1.39,25.88,0.0,0.0,0.0
2024-08-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.66,24.54,0.66,99203.35,576.55,162.55,585.65,420.51,423.1,1.31,37.52,0.03,0.0,0.0
2024-08-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.19,23.95,0.62,99206.06,644.27,185.17,728.67,426.9,543.51,1.14,51.2,0.2,0.0,0.0
2024-08-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.19,23.59,0.61,99224.37,622.14,208.96,774.69,431.08,565.72,0.73,55.19,0.33,0.01,0.0
2024-08-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,33.37,23.89,0.58,99185.51,612.13,208.44,775.58,435.37,567.14,0.35,31.68,0.2,0.09,0.0
2024-08-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,33.38,23.82,0.57,99146.77,582.96,200.59,721.73,437.42,521.15,0.16,54.51,0.2,0.03,0.0
2024-08-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,33.22,24.11,0.59,99107.0,534.27,183.27,618.13,433.81,434.86,0.52,187.71,0.36,0.02,0.0
2024-08-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,33.65,24.41,0.59,99109.18,441.97,171.03,476.79,434.44,305.76,1.14,246.6,0.46,0.0,0.0
2024-08-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,33.89,24.42,0.58,99060.46,345.3,132.25,317.31,436.28,185.06,1.05,255.54,0.33,0.0,0.0
2024-08-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.42,24.7,0.72,98998.2,353.74,98.18,224.43,427.27,126.26,0.74,243.95,0.56,0.0,0.0
2024-08-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.37,25.23,0.74,99089.09,161.0,51.48,78.36,427.28,26.88,1.21,157.48,0.39,0.0,0.0
2024-08-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.2,24.85,0.73,99168.69,0.0,4.16,4.56,422.94,0.4,0.84,114.62,0.22,0.0,0.0
2024-08-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.58,25.05,0.77,99258.87,0.0,0.0,0.0,418.84,0.0,1.13,109.95,0.24,0.0,0.0
2024-08-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.81,24.86,0.79,99302.78,0.0,0.0,0.0,416.85,0.0,0.81,129.01,0.11,0.0,0.0
2024-08-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.26,24.9,0.87,99293.81,0.0,0.0,0.0,416.71,0.0,0.53,90.95,0.23,0.0,0.0
2024-08-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,27.17,24.84,0.87,99294.05,0.0,0.0,0.0,414.87,0.0,0.25,110.25,0.77,0.0,0.0
2024-08-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.32,24.47,0.9,99310.93,0.0,0.0,0.0,414.35,0.0,1.4,202.99,0.81,0.0,0.0
2024-08-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.1,24.46,0.91,99269.12,0.0,0.0,0.0,412.38,0.0,0.51,279.5,0.24,0.0,0.0
