datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2023-02-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.01,-21.91,0.2,102655.69,0.0,9.54,12.97,204.28,3.43,4.09,343.66,0.5,0.0,0.0
2023-02-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.69,-20.85,0.22,102767.53,308.32,58.72,114.88,205.54,56.15,4.88,342.56,0.65,0.0,0.0
2023-02-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,1.24,-23.85,0.13,102812.0,378.09,104.51,230.39,213.61,125.88,5.52,345.59,0.77,0.0,0.0
2023-02-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,1.42,-22.59,0.15,102790.96,654.8,132.96,426.39,199.5,293.43,5.22,348.1,0.31,0.0,0.0
2023-02-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,1.43,-21.71,0.16,102723.13,757.75,135.44,529.37,195.71,393.92,4.65,346.09,0.01,0.0,0.0
2023-02-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.63,-23.7,0.11,102639.45,790.01,131.91,561.09,200.89,429.18,4.27,345.49,0.0,0.0,0.0
2023-02-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.8,-23.35,0.12,102496.91,784.23,124.5,529.73,198.17,405.23,3.97,348.54,0.0,0.0,0.0
2023-02-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.98,-23.37,0.12,102462.74,810.07,92.52,450.62,193.35,358.1,3.56,348.49,0.0,0.0,0.0
2023-02-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.43,-23.07,0.12,102477.42,705.42,77.4,306.21,194.69,228.82,2.96,352.88,0.0,0.0,0.0
2023-02-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.33,-19.9,0.18,102466.29,499.03,49.92,135.59,194.62,85.67,1.96,32.33,0.0,0.0,0.0
2023-02-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.81,-20.55,0.22,102448.48,0.0,7.09,11.13,191.98,4.05,1.75,55.19,0.0,0.0,0.0
2023-02-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.93,-20.06,0.25,102523.76,0.0,0.0,0.0,191.58,0.0,1.43,48.09,0.0,0.0,0.0
2023-02-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.57,-20.1,0.25,102633.17,0.0,0.0,0.0,189.78,0.0,0.99,4.63,0.43,0.0,0.0
2023-02-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.77,-20.01,0.25,102704.27,0.0,0.0,0.0,190.22,0.0,1.46,357.43,0.97,0.0,0.0
2023-02-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.36,-20.18,0.24,102739.23,0.0,0.0,0.0,192.64,0.0,1.76,16.99,1.0,0.0,0.0
2023-02-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.74,-19.42,0.28,102763.02,0.0,0.0,0.0,200.81,0.0,2.28,39.09,1.0,0.0,0.0
2023-02-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.19,-19.43,0.29,102770.21,0.0,0.0,0.0,210.12,0.0,1.91,54.15,1.0,0.0,0.0
