datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2025-02-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.68,-9.8,0.73,102258.27,0.0,6.36,7.41,263.86,1.05,0.92,97.94,0.89,0.02,0.02
2025-02-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.99,-8.69,0.75,102211.81,146.29,54.84,81.72,263.19,26.88,1.15,110.88,0.87,0.02,0.02
2025-02-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.15,-7.45,0.72,102215.23,57.67,124.94,144.24,274.44,19.31,1.17,133.25,0.89,0.01,0.01
2025-02-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.46,-7.46,0.74,102155.16,251.78,169.01,282.33,268.39,113.32,1.67,164.2,0.99,0.01,0.01
2025-02-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.79,-7.61,0.75,102110.05,153.9,195.67,276.0,279.0,80.33,2.56,187.75,1.0,0.01,0.01
2025-02-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.28,-6.52,0.67,101963.24,113.74,217.39,279.43,283.66,62.04,2.89,192.54,1.0,0.0,0.0
2025-02-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.34,-6.68,0.67,101863.65,146.26,207.49,283.39,282.32,75.9,3.16,193.66,1.0,0.0,0.0
2025-02-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.31,-6.7,0.67,101822.91,78.64,186.22,221.15,284.01,34.94,3.29,196.87,1.0,0.0,0.0
2025-02-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.47,-6.21,0.7,101786.72,69.18,95.81,118.4,279.2,22.59,2.71,191.67,0.98,0.0,0.0
2025-02-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.87,-6.02,0.68,101706.79,85.44,63.97,78.82,270.35,14.85,1.5,182.25,0.9,0.0,0.0
2025-02-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.8,-6.47,0.82,101729.92,0.0,7.72,9.17,236.97,1.45,1.35,165.85,0.61,0.0,0.0
2025-02-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.26,-6.91,0.82,101760.73,0.0,0.0,0.0,218.11,0.0,1.37,156.02,0.36,0.0,0.0
2025-02-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.96,-6.77,0.81,101820.9,0.0,0.0,0.0,224.27,0.0,1.09,163.49,0.54,0.0,0.0
2025-02-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.28,-6.62,0.78,101795.82,0.0,0.0,0.0,218.03,0.0,1.09,152.22,0.7,0.0,0.0
2025-02-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.29,-6.56,0.78,101785.9,0.0,0.0,0.0,223.0,0.0,0.87,130.0,0.45,0.0,0.0
2025-02-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.65,-7.09,0.83,101849.9,0.0,0.0,0.0,233.11,0.0,0.86,167.69,0.61,0.0,0.0
2025-02-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.31,-7.0,0.82,101838.15,0.0,0.0,0.0,245.63,0.0,0.54,92.43,0.53,0.0,0.0
2025-02-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.52,-6.88,0.84,101784.49,0.0,0.0,0.0,257.77,0.0,0.95,39.24,0.99,0.0,0.0
2025-02-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.4,-7.09,0.81,101769.37,0.0,0.0,0.0,262.44,0.0,1.27,29.0,0.98,0.0,0.0
2025-02-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.76,-7.14,0.83,101751.66,0.0,0.0,0.0,240.47,0.0,0.97,13.42,0.89,0.0,0.0
2025-02-01 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.64,-8.04,0.83,101693.43,0.0,0.0,0.0,225.25,0.0,1.01,350.89,0.75,0.0,0.0
2025-02-01 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.15,-8.38,0.84,101702.59,0.0,0.0,0.0,218.83,0.0,1.37,338.29,0.2,0.0,0.0
2025-02-01 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.89,-9.17,0.84,101656.01,0.0,0.0,0.0,215.46,0.0,1.53,318.86,0.14,0.0,0.0
2025-02-01 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.68,-9.06,0.83,101754.22,0.0,0.0,0.0,208.36,0.0,1.66,323.57,0.01,0.0,0.0
2025-02-02 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.02,-8.62,0.82,101810.93,0.0,9.54,15.14,206.23,5.6,1.94,323.97,0.0,0.0,0.0
2025-02-02 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.83,-8.13,0.72,101866.86,465.06,53.16,140.16,211.56,87.0,1.95,332.47,0.0,0.0,0.0
2025-02-02 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.11,-8.08,0.47,101918.45,643.94,85.54,303.4,213.18,217.86,2.18,352.22,0.0,0.0,0.0
2025-02-02 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.81,-10.42,0.37,101927.14,743.26,103.57,440.96,213.93,337.39,3.9,347.86,0.0,0.0,0.0
2025-02-02 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.02,-11.09,0.35,101885.7,827.7,103.6,538.97,211.61,435.37,4.3,340.85,0.0,0.0,0.0
2025-02-02 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.55,-14.62,0.23,101852.83,854.75,102.81,572.61,211.09,469.8,4.79,334.1,0.0,0.0,0.0
2025-02-02 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.75,-15.35,0.22,101779.9,840.63,101.21,541.04,209.45,439.83,5.23,329.03,0.04,0.0,0.0
2025-02-02 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,5.07,-16.53,0.19,101749.48,754.68,103.01,441.51,212.03,338.5,5.3,324.4,0.01,0.0,0.0
2025-02-02 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.5,-18.18,0.19,101788.76,676.56,81.83,305.58,209.42,223.74,5.0,329.88,0.01,0.0,0.0
2025-02-02 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.83,-19.62,0.17,101868.49,501.28,51.07,140.18,202.12,89.11,3.84,344.82,0.0,0.0,0.0
2025-02-02 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.77,-19.55,0.23,101938.61,0.0,8.03,12.88,197.92,4.85,3.0,345.88,0.0,0.0,0.0
2025-02-02 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.4,-19.77,0.23,102097.6,0.0,0.0,0.0,194.51,0.0,3.14,346.38,0.0,0.0,0.0
2025-02-02 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.73,-19.76,0.24,102251.15,0.0,0.0,0.0,191.28,0.0,3.28,348.38,0.0,0.0,0.0
