datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2023-12-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-7.3,-15.66,0.51,102555.04,0.0,13.35,19.34,190.29,5.99,1.41,358.1,0.0,0.0,0.0
2023-12-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.55,-16.05,0.43,102566.93,421.35,59.63,139.03,192.88,79.4,0.77,355.65,0.0,0.0,0.0
2023-12-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.0,-16.34,0.28,102542.33,608.12,86.27,281.88,196.17,195.61,0.36,340.41,0.0,0.0,0.0
2023-12-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,0.01,-16.13,0.29,102471.15,703.05,100.66,393.69,199.74,293.02,0.73,225.43,0.0,0.0,0.0
2023-12-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,0.2,-15.57,0.29,102358.58,743.15,107.36,454.65,203.09,347.29,1.58,225.14,0.0,0.0,0.0
2023-12-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.54,-14.87,0.25,102230.08,743.69,107.6,457.02,206.44,349.41,2.12,220.88,0.0,0.0,0.0
2023-12-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.63,-14.54,0.25,102112.53,705.82,101.35,400.72,209.29,299.37,2.45,207.5,0.0,0.0,0.0
2023-12-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.35,-13.92,0.27,102018.53,615.4,87.75,292.91,211.14,205.16,2.88,188.6,0.0,0.0,0.0
2023-12-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,1.39,-13.89,0.31,101976.31,439.19,62.73,152.19,211.02,89.46,2.73,175.69,0.0,0.0,0.0
2023-12-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,0.97,-12.91,0.35,101953.89,0.0,17.04,26.39,208.64,9.35,2.97,183.01,0.0,0.0,0.0
2023-12-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.06,-12.47,0.48,101953.86,0.0,0.0,0.0,207.38,0.0,2.88,194.35,0.0,0.0,0.0
2023-12-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.48,-12.16,0.51,101936.82,0.0,0.0,0.0,207.07,0.0,2.54,202.21,0.0,0.0,0.0
2023-12-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.17,-12.2,0.5,101911.25,0.0,0.0,0.0,207.43,0.0,2.29,206.16,0.0,0.0,0.0
2023-12-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.22,-12.24,0.5,101854.7,0.0,0.0,0.0,208.11,0.0,1.51,214.68,0.0,0.0,0.0
2023-12-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.82,-12.08,0.53,101802.86,0.0,0.0,0.0,208.44,0.0,1.09,217.83,0.0,0.0,0.0
2023-12-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.98,-12.33,0.61,101840.16,0.0,0.0,0.0,208.04,0.0,0.93,229.82,0.0,0.0,0.0
2023-12-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.13,-12.35,0.61,101826.11,0.0,0.0,0.0,207.28,0.0,1.17,244.02,0.0,0.0,0.0
2023-12-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.99,-12.09,0.62,101802.07,0.0,0.0,0.0,206.26,0.0,1.3,257.93,0.0,0.0,0.0
2023-12-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.1,-12.44,0.61,101767.87,0.0,0.0,0.0,204.76,0.0,1.45,276.44,0.0,0.0,0.0
2023-12-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.76,-13.01,0.57,101753.73,0.0,0.0,0.0,204.7,0.0,1.37,302.92,0.0,0.0,0.0
2023-12-01 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.58,-13.18,0.59,101757.01,0.0,0.0,0.0,206.29,0.0,1.43,331.67,0.0,0.0,0.0
2023-12-01 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.58,-13.55,0.58,101777.86,0.0,0.0,0.0,207.94,0.0,1.75,335.25,0.0,0.0,0.0
2023-12-01 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.22,-13.72,0.55,101794.28,0.0,0.0,0.0,208.22,0.0,1.63,324.02,0.0,0.0,0.0
2023-12-01 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.69,-13.79,0.53,101870.13,0.0,0.0,0.0,206.46,0.0,1.72,327.59,0.0,0.0,0.0
2023-12-02 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.51,-14.33,0.5,101949.6,0.0,12.48,17.84,204.45,5.37,1.94,331.35,0.0,0.0,0.0
2023-12-02 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.54,-13.57,0.46,101986.03,411.21,58.45,134.71,205.44,76.26,1.93,335.54,0.0,0.0,0.0
2023-12-02 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.42,-12.79,0.27,102041.57,599.98,85.31,276.54,208.97,191.24,1.35,351.08,0.0,0.0,0.0
2023-12-02 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,5.43,-12.78,0.26,102028.87,696.19,99.79,388.02,213.71,288.23,1.23,13.83,0.0,0.0,0.0
2023-12-02 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,5.88,-13.01,0.24,101992.99,737.81,106.55,449.48,217.74,342.93,1.58,355.32,0.0,0.0,0.0
2023-12-02 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,8.63,-13.63,0.19,101942.96,739.54,106.79,452.61,220.58,345.81,1.93,340.12,0.0,0.0,0.0
2023-12-02 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,8.83,-13.45,0.19,101894.75,702.08,100.68,397.15,222.79,296.46,1.62,340.03,0.0,0.0,0.0
2023-12-02 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,8.54,-8.76,0.28,101882.18,611.28,87.11,289.97,226.09,202.86,0.18,52.55,0.0,0.0,0.0
2023-12-02 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.89,-10.69,0.31,101913.48,435.13,62.22,150.36,224.78,88.13,1.84,152.6,0.0,0.0,0.0
2023-12-02 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.39,-11.8,0.32,101973.42,0.0,16.79,25.93,221.82,9.15,2.51,182.84,0.0,0.0,0.0
2023-12-02 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.73,-10.96,0.49,102030.2,0.0,0.0,0.0,220.66,0.0,2.18,209.35,0.0,0.0,0.0
2023-12-02 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.47,-10.92,0.52,102048.58,0.0,0.0,0.0,219.59,0.0,2.13,230.6,0.0,0.0,0.0
2023-12-02 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.47,-10.92,0.52,102105.64,0.0,0.0,0.0,218.87,0.0,2.0,241.58,0.0,0.0,0.0
2023-12-02 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.06,-10.77,0.51,102156.29,0.0,0.0,0.0,218.48,0.0,1.67,250.62,0.0,0.0,0.0
2023-12-02 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.77,-10.75,0.54,102158.38,0.0,0.0,0.0,218.38,0.0,1.26,259.78,0.0,0.0,0.0
2023-12-02 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.12,-10.84,0.59,102194.86,0.0,0.0,0.0,218.36,0.0,1.29,259.58,0.0,0.0,0.0
2023-12-02 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.6,-10.7,0.62,102199.56,0.0,0.0,0.0,218.39,0.0,1.32,257.27,0.0,0.0,0.0
2023-12-02 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.3,-10.95,0.64,102179.33,0.0,0.0,0.0,218.12,0.0,1.4,257.9,0.0,0.0,0.0
2023-12-02 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.23,-10.94,0.64,102145.51,0.0,0.0,0.0,217.73,0.0,1.15,261.66,0.0,0.0,0.0
2023-12-02 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.81,-11.01,0.62,102113.28,0.0,0.0,0.0,217.66,0.0,0.79,275.21,0.0,0.0,0.0
2023-12-02 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.38,-11.59,0.67,102047.05,0.0,0.0,0.0,217.38,0.0,0.56,289.85,0.0,0.0,0.0
2023-12-02 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.92,-11.2,0.66,102021.86,0.0,0.0,0.0,216.48,0.0,0.31,300.95,0.0,0.0,0.0
2023-12-02 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.8,-11.32,0.65,102008.42,0.0,0.0,0.0,215.76,0.0,0.7,316.75,0.0,0.0,0.0
2023-12-02 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.13,-11.4,0.66,102046.12,0.0,0.0,0.0,215.09,0.0,0.64,328.12,0.0,0.0,0.0
2023-12-03 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.11,-11.01,0.68,102056.12,0.0,11.72,16.54,214.79,4.82,0.23,211.15,0.0,0.0,0.0
2023-12-03 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.6,-8.86,0.67,102070.16,397.85,56.95,129.56,217.03,72.61,0.33,248.54,0.0,0.0,0.0
2023-12-03 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.19,-9.51,0.42,102012.34,585.31,83.79,268.68,220.55,184.89,0.52,167.31,0.0,0.0,0.0
2023-12-03 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.45,-9.53,0.41,101913.66,681.44,98.22,378.52,225.0,280.3,1.1,161.15,0.0,0.0,0.0
2023-12-03 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.16,-8.99,0.41,101806.97,722.49,104.95,438.99,228.94,334.05,1.58,169.74,0.0,0.0,0.0
2023-12-03 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,6.96,-9.02,0.31,101650.54,723.98,105.29,442.29,232.09,337.0,2.02,176.43,0.0,0.0,0.0
2023-12-03 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,7.13,-8.89,0.31,101524.64,686.33,99.56,388.16,233.74,288.6,2.46,179.41,0.01,0.0,0.0
2023-12-03 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,7.37,-8.83,0.31,101464.4,598.3,86.18,283.89,233.01,197.71,2.2,178.5,0.13,0.0,0.0
2023-12-03 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.36,-7.18,0.43,101435.17,428.04,61.16,147.41,230.35,86.25,2.32,161.64,0.29,0.0,0.0
2023-12-03 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.62,-8.06,0.39,101415.4,0.0,17.21,24.76,228.32,7.56,2.31,166.72,0.2,0.0,0.0
2023-12-03 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.72,-8.78,0.54,101432.72,0.0,0.0,0.0,227.11,0.0,1.94,193.55,0.11,0.0,0.0
2023-12-03 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.81,-8.52,0.56,101415.28,0.0,0.0,0.0,226.74,0.0,1.47,208.38,0.19,0.0,0.0
2023-12-03 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.03,-8.18,0.58,101389.43,0.0,0.0,0.0,228.44,0.0,1.11,210.92,0.27,0.0,0.0
2023-12-03 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.08,-8.14,0.59,101341.33,0.0,0.0,0.0,226.44,0.0,0.53,252.26,0.23,0.0,0.0
2023-12-03 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.44,-7.75,0.62,101279.12,0.0,0.0,0.0,227.63,0.0,0.31,259.74,0.07,0.0,0.0
2023-12-03 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.99,-8.14,0.68,101273.3,0.0,0.0,0.0,225.65,0.0,0.43,316.78,0.03,0.0,0.0
2023-12-03 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.46,-8.12,0.7,101209.69,0.0,0.0,0.0,226.29,0.0,0.56,353.91,0.01,0.0,0.0
2023-12-03 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.33,-7.99,0.76,101171.8,0.0,0.0,0.0,225.09,0.0,0.7,21.54,0.0,0.0,0.0
2023-12-03 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.53,-7.98,0.77,101103.1,0.0,0.0,0.0,222.42,0.0,0.79,23.55,0.0,0.0,0.0
2023-12-03 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.44,-7.98,0.76,101067.45,0.0,0.0,0.0,222.0,0.0,0.65,9.36,0.0,0.0,0.0
2023-12-03 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.68,-8.28,0.76,101008.05,0.0,0.0,0.0,221.03,0.0,0.57,340.07,0.0,0.0,0.0
2023-12-03 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.63,-8.48,0.74,100950.97,0.0,0.0,0.0,220.15,0.0,0.55,314.78,0.0,0.0,0.0
2023-12-03 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.04,-8.87,0.75,100988.72,0.0,0.0,0.0,219.86,0.0,1.24,338.78,0.0,0.0,0.0
2023-12-03 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.16,-9.02,0.74,100983.31,0.0,0.0,0.0,220.22,0.0,1.4,350.58,0.0,0.0,0.0
2023-12-04 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.84,-9.15,0.72,101008.93,0.0,10.93,15.32,220.82,4.39,1.3,345.97,0.1,0.0,0.0
