datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2023-07-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.73,14.41,0.37,99504.04,548.12,112.16,369.48,362.76,257.32,1.4,203.78,0.74,0.0,0.0
2023-07-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.07,14.82,0.37,99490.81,658.13,133.63,552.0,370.66,418.37,1.9,204.93,0.95,0.0,0.0
2023-07-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,36.57,13.18,0.25,99487.27,710.36,158.61,709.71,380.45,551.1,2.28,193.92,0.95,0.0,0.0
2023-07-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,37.88,13.61,0.24,99504.1,673.32,212.43,805.1,393.55,592.68,3.1,191.78,0.95,0.0,0.0
2023-07-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,38.61,12.99,0.22,99488.46,607.82,270.32,842.8,404.02,572.48,4.49,198.41,0.92,0.0,0.0
2023-07-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,40.73,9.54,0.15,99452.11,434.43,366.5,782.03,419.67,415.53,5.62,203.46,0.94,0.0,0.0
2023-07-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,40.58,9.43,0.15,99427.98,316.81,376.89,669.33,424.59,292.44,6.07,204.11,0.94,0.0,0.0
2023-07-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,40.36,9.23,0.15,99435.72,379.85,305.23,625.81,422.32,320.58,6.15,206.32,0.97,0.0,0.0
2023-07-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,39.9,8.45,0.15,99440.72,312.11,293.49,519.62,419.61,226.13,5.78,204.93,0.99,0.0,0.0
2023-07-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,40.25,7.62,0.14,99403.09,133.76,242.18,318.81,418.76,76.62,4.91,199.2,0.89,0.0,0.0
2023-07-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,36.14,10.33,0.21,99409.06,93.91,151.23,188.73,413.02,37.5,4.02,194.85,0.9,0.0,0.0
2023-07-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,35.97,9.26,0.2,99483.74,126.05,73.08,100.27,406.34,27.19,3.33,193.23,0.76,0.0,0.0
2023-07-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,35.1,9.0,0.2,99469.71,0.0,13.61,16.74,383.11,3.13,2.83,185.91,0.22,0.0,0.0
2023-07-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,33.57,7.82,0.2,99539.43,0.0,0.0,0.0,368.99,0.0,3.13,187.79,0.37,0.0,0.0
