datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2025-01-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.08,-12.54,0.56,101752.5,0.0,3.5,3.82,216.58,0.31,1.44,355.71,0.97,0.0,0.0
2025-01-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-4.15,-12.01,0.54,101840.78,237.43,51.64,83.5,220.93,31.86,1.65,0.2,0.98,0.0,0.0
2025-01-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.02,-12.16,0.34,101885.03,366.09,101.42,201.85,223.44,100.43,1.41,20.74,0.95,0.0,0.0
2025-01-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.28,-13.38,0.3,101927.66,567.4,112.2,327.08,224.64,214.88,1.64,41.21,0.96,0.0,0.0
2025-01-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.15,-13.93,0.29,101851.3,637.25,123.23,403.77,223.32,280.54,1.8,57.95,0.93,0.0,0.0
2025-01-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,5.07,-14.26,0.23,101766.8,647.44,122.33,416.72,227.32,294.4,1.87,77.55,0.95,0.0,0.0
2025-01-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,5.06,-14.15,0.23,101689.65,689.06,107.97,398.17,225.35,290.2,1.83,94.4,0.9,0.0,0.0
2025-01-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,5.03,-13.94,0.24,101678.21,571.71,101.81,297.26,225.96,195.45,1.75,101.52,0.28,0.0,0.0
2025-01-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.82,-9.35,0.4,101709.39,491.53,66.5,175.72,221.86,109.23,1.79,98.85,0.21,0.0,0.0
2025-01-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.51,-13.76,0.25,101764.49,287.54,21.99,42.23,218.91,20.24,1.74,95.61,0.19,0.0,0.0
