datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2024-09-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.93,22.54,0.82,100059.64,418.49,90.52,231.58,383.63,141.07,2.56,358.51,0.43,0.0,0.0
2024-09-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.98,22.4,0.76,100086.82,599.49,107.87,416.32,383.57,308.45,3.4,356.4,0.35,0.0,0.0
2024-09-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.99,19.68,0.54,100149.76,594.25,146.55,540.61,387.8,394.06,4.46,354.33,0.5,0.0,0.0
2024-09-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.16,19.69,0.53,100193.38,583.49,201.09,651.97,392.72,450.87,4.55,356.37,0.57,0.0,0.0
2024-09-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.42,19.79,0.53,100173.98,427.01,260.58,617.48,400.67,356.9,4.49,0.15,0.83,0.0,0.0
2024-09-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.23,18.16,0.46,100199.99,303.39,285.62,542.93,410.17,257.31,4.05,4.71,0.77,0.0,0.0
2024-09-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.33,17.27,0.43,100202.75,565.29,201.06,658.23,397.13,457.18,3.67,7.62,0.95,0.0,0.0
2024-09-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.38,17.06,0.42,100200.39,356.19,249.56,506.16,401.66,256.6,3.04,11.05,0.6,0.0,0.0
2024-09-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.23,18.55,0.5,100244.06,332.33,179.08,374.84,394.59,195.76,2.55,17.64,0.35,0.0,0.0
2024-09-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.72,19.19,0.53,100282.46,341.17,117.52,262.06,387.68,144.55,2.64,26.78,0.02,0.0,0.0
2024-09-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.52,17.01,0.56,100269.51,355.85,68.26,152.07,368.54,83.81,2.82,18.91,0.11,0.0,0.0
2024-09-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.26,14.99,0.5,100403.65,0.0,13.13,21.69,360.13,8.56,3.53,19.47,0.54,0.0,0.0
2024-09-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.61,14.08,0.46,100463.72,0.0,0.0,0.0,355.78,0.0,3.78,18.38,0.84,0.0,0.0
2024-09-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.6,13.24,0.44,100597.63,0.0,0.0,0.0,352.0,0.0,4.34,14.07,0.88,0.0,0.0
2024-09-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.6,12.58,0.44,100674.72,0.0,0.0,0.0,357.46,0.0,4.65,10.38,0.39,0.0,0.0
2024-09-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.19,12.1,0.5,100770.09,0.0,0.0,0.0,354.88,0.0,4.27,9.69,0.12,0.0,0.0
