datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2025-08-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.61,22.23,0.77,99648.2,395.94,109.83,274.2,394.72,164.37,0.77,353.9,0.06,0.0,0.0
2025-08-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.65,22.23,0.77,99675.77,464.84,147.15,420.45,403.68,273.3,0.59,47.97,0.06,0.0,0.0
2025-08-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.36,22.09,0.61,99668.33,506.56,187.83,559.76,411.46,371.93,0.8,105.48,0.11,0.0,0.0
2025-08-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.28,21.93,0.61,99651.26,553.18,218.19,685.06,418.18,466.87,1.0,142.23,0.34,0.0,0.0
2025-08-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.1,22.03,0.62,99617.79,492.56,235.16,683.23,430.98,448.08,1.33,151.23,0.49,0.0,0.0
2025-08-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.16,22.53,0.57,99570.32,540.03,254.41,754.96,431.6,500.55,1.41,158.86,0.53,0.0,0.0
2025-08-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.22,22.48,0.56,99560.88,494.22,239.39,681.43,434.85,442.03,1.49,165.21,0.6,0.0,0.0
2025-08-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.44,22.67,0.56,99527.17,372.82,243.65,547.28,439.52,303.63,1.66,161.95,0.92,0.0,0.0
2025-08-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.69,22.84,0.56,99451.02,247.15,237.27,408.39,444.88,171.12,1.74,153.35,0.85,0.0,0.0
2025-08-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.92,22.68,0.55,99451.1,165.95,158.75,247.8,448.76,89.04,1.35,144.31,0.27,0.0,0.0
2025-08-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.96,23.92,0.7,99468.29,142.09,107.7,158.52,444.18,50.81,0.52,161.59,0.29,0.0,0.0
2025-08-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.24,24.26,0.7,99460.31,150.58,51.05,76.3,425.46,25.25,0.56,130.95,0.17,0.0,0.0
2025-08-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.86,23.78,0.7,99475.57,0.0,4.17,4.57,415.81,0.4,0.58,136.08,0.23,0.0,0.0
2025-08-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.18,23.32,0.67,99584.74,0.0,0.0,0.0,405.11,0.0,1.1,148.14,0.38,0.0,0.0
2025-08-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.79,23.69,0.74,99594.61,0.0,0.0,0.0,406.68,0.0,1.51,143.43,0.4,0.0,0.0
2025-08-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.72,23.49,0.82,99602.94,0.0,0.0,0.0,402.51,0.0,1.35,131.57,0.29,0.0,0.0
