datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2025-12-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.47,-13.96,0.38,102008.75,0.0,12.85,18.31,201.82,5.47,2.8,0.12,0.01,0.0,0.0
2025-12-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.2,-14.46,0.33,102011.57,400.37,59.48,134.29,204.49,74.8,2.74,15.13,0.12,0.0,0.0
2025-12-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.55,-17.8,0.19,101956.98,606.45,84.55,278.67,203.69,194.13,3.11,18.12,0.16,0.0,0.0
2025-12-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.47,-17.19,0.2,101925.68,689.71,101.0,387.44,208.47,286.45,2.63,15.57,0.13,0.0,0.0
2025-12-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,3.55,-16.6,0.21,101848.82,724.3,110.45,447.96,211.51,337.52,1.73,16.47,0.21,0.0,0.0
2025-12-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.52,-16.46,0.2,101754.95,635.52,130.13,427.98,218.37,297.85,1.04,35.55,0.42,0.0,0.0
2025-12-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.57,-15.83,0.21,101701.45,613.86,123.07,382.84,218.49,259.77,0.9,70.48,0.59,0.0,0.0
2025-12-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,4.59,-15.8,0.21,101664.66,462.95,115.53,269.5,221.61,153.98,1.61,95.39,0.67,0.0,0.0
2025-12-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,2.47,-15.01,0.26,101694.54,225.14,79.49,125.22,238.15,45.73,1.82,104.22,0.48,0.0,0.0
2025-12-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,1.28,-15.02,0.29,101764.8,0.0,15.65,21.05,236.59,5.41,2.02,98.51,0.38,0.0,0.0
2025-12-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.77,-14.41,0.35,101861.07,0.0,0.0,0.0,221.28,0.0,1.97,50.2,0.11,0.0,0.0
2025-12-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-1.35,-13.88,0.38,101916.09,0.0,0.0,0.0,222.02,0.0,2.4,35.46,0.06,0.0,0.0
2025-12-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.53,-13.74,0.36,102053.88,0.0,0.0,0.0,226.43,0.0,2.68,24.78,0.05,0.0,0.0
2025-12-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,0.23,-13.52,0.35,102128.8,0.0,0.0,0.0,232.26,0.0,2.7,20.72,0.38,0.0,0.0
2025-12-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-0.22,-13.83,0.35,102185.02,0.0,0.0,0.0,229.94,0.0,2.3,20.02,0.48,0.0,0.0
2025-12-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.26,-16.68,0.32,102287.58,0.0,0.0,0.0,228.37,0.0,2.82,10.07,0.45,0.0,0.0
2025-12-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.61,-18.48,0.28,102396.11,0.0,0.0,0.0,220.29,0.0,3.58,359.43,0.31,0.0,0.0
2025-12-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.2,-21.03,0.24,102442.87,0.0,0.0,0.0,215.11,0.0,3.96,354.8,0.23,0.0,0.0
2025-12-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.67,-21.46,0.24,102507.29,0.0,0.0,0.0,208.11,0.0,3.97,353.09,0.05,0.0,0.0
2025-12-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-3.79,-21.6,0.24,102554.27,0.0,0.0,0.0,180.1,0.0,3.91,350.75,0.0,0.0,0.0
2025-12-01 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.39,-23.08,0.23,102595.32,0.0,0.0,0.0,172.53,0.0,4.08,349.36,0.08,0.0,0.0
2025-12-01 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.87,-22.78,0.25,102654.57,0.0,0.0,0.0,172.34,0.0,4.11,348.38,0.03,0.0,0.0
2025-12-01 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.48,-22.85,0.26,102641.53,0.0,0.0,0.0,166.91,0.0,2.98,345.71,0.01,0.0,0.0
2025-12-01 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.68,-22.71,0.27,102709.52,0.0,0.0,0.0,166.73,0.0,3.36,353.46,0.0,0.0,0.0
2025-12-02 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-6.38,-22.45,0.27,102788.28,0.0,12.6,18.21,166.45,5.62,3.25,355.15,0.0,0.0,0.0
2025-12-02 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-5.81,-21.73,0.27,102762.22,432.89,59.44,139.03,167.98,79.6,3.61,348.7,0.0,0.0,0.0
2025-12-02 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.66,-22.78,0.2,102723.89,624.81,86.61,284.8,169.88,198.2,3.91,335.94,0.0,0.0,0.0
2025-12-02 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,-2.53,-22.11,0.21,102714.7,721.16,101.29,398.83,172.31,297.54,3.95,326.27,0.0,0.0,0.0
