datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2025-09-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.24,19.86,0.81,100086.57,480.15,84.43,246.55,355.27,162.12,0.75,329.72,0.0,0.0,0.0
2025-09-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.51,19.59,0.79,100087.65,623.14,110.8,431.78,361.2,320.97,0.7,358.5,0.0,0.0,0.0
2025-09-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.53,20.03,0.6,100104.35,709.16,128.23,598.91,368.2,470.68,0.74,7.16,0.0,0.0,0.0
2025-09-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.61,20.25,0.61,100090.9,756.82,140.0,725.29,375.15,585.29,0.51,28.05,0.0,0.0,0.0
2025-09-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.82,20.5,0.61,100061.91,788.37,143.7,803.2,380.55,659.5,0.29,58.64,0.01,0.0,0.0
2025-09-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.29,20.8,0.54,100022.31,780.1,149.14,811.38,385.21,662.24,0.25,117.47,0.06,0.0,0.0
2025-09-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.46,21.37,0.55,99948.89,700.61,160.36,727.61,389.31,567.25,0.52,155.75,0.22,0.0,0.0
2025-09-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.6,21.34,0.55,99965.02,626.27,162.16,613.95,391.44,451.79,1.06,206.11,0.4,0.0,0.0
2025-09-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.96,21.96,0.56,99945.65,566.4,116.13,450.39,394.21,334.26,1.2,219.04,0.16,0.0,0.0
2025-09-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,31.96,21.85,0.55,99948.07,514.46,104.09,322.66,395.18,218.57,0.96,184.37,0.22,0.0,0.0
2025-09-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.68,22.88,0.8,99956.16,353.65,66.64,150.37,388.7,83.73,1.29,168.5,0.11,0.0,0.0
2025-09-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.81,21.93,0.75,100033.2,0.0,14.07,21.87,381.91,7.8,1.65,197.62,0.08,0.0,0.0
2025-09-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.73,22.29,0.77,100011.39,0.0,0.0,0.0,378.11,0.0,1.54,210.96,0.02,0.0,0.0
2025-09-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.71,22.44,0.82,100094.46,0.0,0.0,0.0,373.91,0.0,1.04,233.78,0.01,0.0,0.0
2025-09-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.31,22.36,0.89,100129.92,0.0,0.0,0.0,370.76,0.0,1.18,259.52,0.0,0.0,0.0
2025-09-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.73,21.22,0.97,100138.12,0.0,0.0,0.0,367.85,0.0,1.0,285.41,0.0,0.0,0.0
2025-09-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.46,21.0,0.97,100147.33,0.0,0.0,0.0,365.63,0.0,0.77,306.82,0.0,0.0,0.0
2025-09-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.13,20.84,0.98,100174.86,0.0,0.0,0.0,364.27,0.0,0.55,323.67,0.0,0.0,0.0
2025-09-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.02,20.81,0.99,100171.15,0.0,0.0,0.0,363.21,0.0,0.34,329.7,0.0,0.0,0.0
2025-09-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.9,20.75,0.99,100185.43,0.0,0.0,0.0,368.9,0.0,0.27,328.29,0.0,0.0,0.0
2025-09-01 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.79,19.76,1.0,100234.51,0.0,0.0,0.0,367.4,0.0,0.32,319.21,0.91,0.0,0.0
2025-09-01 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.77,19.74,1.0,100234.1,0.0,0.0,0.0,368.07,0.0,0.33,290.83,0.9,0.0,0.0
2025-09-01 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.22,21.56,0.9,100277.02,0.0,1.45,1.5,367.49,0.06,0.49,343.37,0.82,0.0,0.0
2025-09-01 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.61,21.72,0.89,100358.46,175.05,46.69,71.29,371.03,24.6,0.81,324.98,0.56,0.0,0.0
2025-09-02 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.9,21.55,0.87,100382.2,363.37,102.79,224.46,376.23,121.67,0.44,4.38,0.22,0.0,0.0
2025-09-02 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.15,21.69,0.86,100341.29,566.61,123.34,413.63,380.94,290.29,0.85,88.11,0.94,0.0,0.0
2025-09-02 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.76,22.88,0.71,100348.79,648.43,145.74,574.28,386.84,428.54,0.9,126.33,1.0,0.0,0.0
2025-09-02 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.01,22.78,0.69,100366.64,564.44,221.81,656.65,398.73,434.84,1.39,172.5,1.0,0.0,0.0
2025-09-02 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.09,22.59,0.68,100338.14,386.06,324.79,646.53,410.73,321.73,2.16,170.17,1.0,0.0,0.0
2025-09-02 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.16,22.34,0.63,100272.16,153.87,361.94,492.03,414.97,130.09,2.61,175.97,1.0,0.0,0.0
2025-09-02 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.27,22.53,0.63,100233.3,95.62,349.7,426.76,413.72,77.06,2.88,173.65,1.0,0.0,0.0
2025-09-02 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.7,22.56,0.62,100165.86,237.41,302.67,472.96,413.06,170.3,3.17,175.62,0.99,0.0,0.0
2025-09-02 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.22,22.37,0.63,100156.9,440.89,198.5,456.75,402.94,258.25,3.31,177.69,0.99,0.0,0.0
2025-09-02 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.16,22.35,0.63,100125.49,325.96,150.82,287.77,403.41,136.95,2.66,178.13,1.0,0.0,0.0
2025-09-02 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.99,22.44,0.76,100093.76,170.7,83.34,122.91,401.8,39.57,1.59,189.51,1.0,0.0,0.0
2025-09-02 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.67,22.65,0.79,100242.83,0.0,14.23,14.25,403.91,0.02,1.6,192.78,0.99,0.0,0.0
2025-09-02 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.42,22.59,0.8,100270.43,0.0,0.0,0.0,403.93,0.0,0.71,174.3,1.0,0.0,0.0
2025-09-02 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.28,22.64,0.8,100314.05,0.0,0.0,0.0,400.2,0.0,0.92,144.14,1.0,0.0,0.0
2025-09-02 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.65,22.66,0.84,100302.74,0.0,0.0,0.0,394.61,0.0,1.29,132.85,1.0,0.0,0.0
2025-09-02 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.45,22.43,0.89,100281.71,0.0,0.0,0.0,396.58,0.0,1.18,123.56,1.0,0.0,0.0
2025-09-02 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.52,22.43,0.88,100271.33,0.0,0.0,0.0,398.14,0.0,1.06,125.15,1.0,0.0,0.0
2025-09-02 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.36,22.49,0.89,100272.07,0.0,0.0,0.0,402.61,0.0,0.65,117.17,1.0,0.0,0.0
2025-09-02 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.35,22.47,0.89,100286.9,0.0,0.0,0.0,405.63,0.0,0.47,105.85,0.99,0.0,0.0
2025-09-02 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.21,22.44,0.9,100261.74,0.0,0.0,0.0,402.12,0.0,0.51,84.78,0.99,0.0,0.0
2025-09-02 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.45,22.3,0.93,100280.89,0.0,0.0,0.0,406.56,0.0,0.61,49.28,0.97,0.0,0.0
2025-09-02 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.43,22.16,0.93,100265.32,0.0,0.0,0.0,406.63,0.0,0.64,37.67,0.96,0.0,0.0
2025-09-02 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,24.71,23.15,0.91,100245.55,0.0,0.89,0.85,404.58,0.0,0.65,39.19,0.8,0.0,0.0
2025-09-02 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.04,23.22,0.9,100312.73,88.61,36.27,48.46,403.76,12.19,0.62,30.74,0.44,0.0,0.0
2025-09-03 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.22,23.15,0.88,100337.9,210.95,92.86,162.89,406.45,70.04,0.53,94.47,0.3,0.0,0.0
