datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2025-05-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.56,-6.28,0.18,100356.72,521.71,113.6,330.38,265.26,216.78,2.35,292.43,0.17,0.0,0.0
2025-05-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.97,-4.28,0.22,100360.38,637.22,144.66,519.19,273.67,374.53,3.66,320.51,0.39,0.0,0.0
2025-05-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.92,-5.04,0.16,100395.02,712.96,166.5,687.89,279.56,521.38,3.7,333.04,0.02,0.0,0.0
2025-05-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.3,-3.92,0.17,100373.39,756.11,179.5,811.89,285.4,632.39,3.6,336.29,0.24,0.0,0.0
2025-05-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.78,-3.34,0.17,100328.1,764.48,195.8,880.66,291.93,684.86,3.29,333.53,0.89,0.0,0.0
2025-05-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.16,-3.67,0.15,100249.71,754.44,202.88,886.14,299.96,683.26,3.21,329.14,0.9,0.0,0.0
2025-05-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.52,-3.81,0.14,100156.85,766.45,182.19,845.29,302.8,663.1,3.1,327.14,0.99,0.0,0.0
2025-05-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.57,-3.66,0.14,100055.57,564.45,246.75,685.4,318.64,438.66,2.99,330.11,0.99,0.0,0.0
2025-05-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.52,-2.54,0.16,100030.39,401.91,247.45,507.72,325.45,260.28,2.64,333.75,0.84,0.0,0.0
2025-05-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.52,-2.78,0.15,100032.55,285.77,180.78,319.49,329.26,138.71,2.08,343.46,0.79,0.0,0.0
2025-05-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.29,-2.9,0.18,100130.29,196.67,115.54,174.85,330.3,59.31,1.1,72.74,0.95,0.0,0.0
2025-05-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.11,-1.11,0.23,100118.61,84.96,37.62,46.86,324.55,9.23,1.94,126.13,1.0,0.0,0.0
2025-05-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.51,-2.1,0.2,100219.6,0.0,0.16,0.12,345.65,0.0,1.87,123.54,1.0,0.0,0.0
2025-05-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.02,-3.36,0.19,100285.69,0.0,0.0,0.0,343.65,0.0,1.94,104.57,0.97,0.0,0.0
2025-05-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,19.84,-3.45,0.2,100295.35,0.0,0.0,0.0,338.15,0.0,1.85,78.76,1.0,0.0,0.0
2025-05-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.61,-1.26,0.28,100304.47,0.0,0.0,0.0,348.16,0.0,1.74,72.66,0.82,0.0,0.0
2025-05-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.75,-2.16,0.26,100339.83,0.0,0.0,0.0,347.81,0.0,1.78,95.11,0.96,0.0,0.0
2025-05-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.68,-1.82,0.28,100316.82,0.0,0.0,0.0,340.99,0.0,1.82,105.83,0.99,0.0,0.0
2025-05-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.55,-1.02,0.32,100239.6,0.0,0.0,0.0,314.79,0.0,1.8,99.73,0.82,0.0,0.0
2025-05-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.38,-0.91,0.33,100198.23,0.0,0.0,0.0,325.19,0.0,1.77,81.54,0.47,0.0,0.0
2025-05-01 20:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.62,0.17,0.35,100170.51,0.0,0.0,0.0,302.98,0.0,2.16,64.01,0.98,0.0,0.0
2025-05-01 21:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.19,0.85,0.38,100253.2,0.0,0.0,0.0,327.75,0.0,1.78,44.86,0.97,0.0,0.0
2025-05-01 22:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,15.02,2.2,0.42,100341.84,0.0,7.31,7.45,338.06,0.14,2.98,43.18,0.99,0.0,0.0
2025-05-01 23:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,14.7,2.62,0.44,100285.96,22.52,39.33,44.5,345.24,5.18,3.8,66.46,0.51,0.0,0.0
2025-05-02 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,14.18,3.56,0.49,100301.36,17.86,75.54,83.02,341.39,7.48,4.5,71.54,0.63,0.01,0.0
2025-05-02 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,14.66,3.7,0.48,100361.38,171.09,181.26,282.32,334.44,101.07,4.59,63.24,0.61,0.14,0.0
2025-05-02 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.49,3.16,0.38,100371.74,410.74,218.53,520.01,318.54,301.48,5.18,50.59,0.7,0.0,0.0
2025-05-02 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.9,2.99,0.37,100356.02,364.0,217.49,522.82,324.51,305.33,5.95,39.98,0.65,0.0,0.0
2025-05-02 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.2,3.46,0.37,100330.92,491.85,245.24,686.97,321.61,441.73,5.94,36.23,0.79,0.0,0.0
2025-05-02 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,18.08,4.13,0.4,100324.97,417.62,245.79,624.91,324.08,379.12,5.91,29.76,0.78,0.0,0.0
2025-05-02 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.93,5.04,0.43,100351.7,490.47,205.42,630.79,322.35,425.37,6.09,17.79,0.91,0.0,0.0
2025-05-02 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,17.51,5.33,0.45,100367.04,231.4,168.09,348.42,344.28,180.33,6.14,7.72,0.92,0.0,0.0
2025-05-02 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,16.38,5.11,0.47,100421.2,146.64,161.15,256.44,348.22,95.3,5.17,359.13,0.97,0.0,0.0
