datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,surface_direct_solar_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snowfall
2024-06-01 00:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.83,10.64,0.46,100955.36,536.67,120.17,376.53,316.0,256.36,0.57,335.03,0.0,0.0,0.0
2024-06-01 01:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.75,10.47,0.43,100934.85,643.12,145.44,559.06,325.28,413.62,0.27,320.53,0.0,0.0,0.0
2024-06-01 02:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.13,7.58,0.26,100843.44,710.76,163.22,718.48,334.26,555.26,0.67,245.35,0.0,0.0,0.0
2024-06-01 03:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,29.77,6.74,0.23,100801.16,749.34,175.52,836.8,341.97,661.29,1.55,240.17,0.0,0.0,0.0
2024-06-01 04:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,30.14,6.8,0.23,100698.33,779.28,177.42,910.01,346.43,732.59,1.69,237.7,0.01,0.0,0.0
2024-06-01 05:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.56,5.18,0.18,100612.48,784.36,177.48,922.68,352.46,745.2,1.45,252.45,0.0,0.0,0.0
2024-06-01 06:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.55,5.36,0.18,100488.07,662.6,220.68,824.83,368.54,604.14,1.62,237.92,0.04,0.0,0.0
2024-06-01 07:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.51,5.76,0.19,100393.55,644.18,199.89,733.15,364.48,533.26,2.44,216.02,0.12,0.0,0.0
2024-06-01 08:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.85,6.27,0.19,100282.33,584.57,185.69,597.19,367.3,411.5,3.38,208.02,0.26,0.0,0.0
2024-06-01 09:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,32.3,6.76,0.2,100254.38,507.76,148.53,427.06,369.44,278.54,4.02,200.41,0.28,0.0,0.0
2024-06-01 10:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.58,7.66,0.27,100228.16,346.52,111.74,240.75,365.6,129.01,4.16,202.7,0.05,0.0,0.0
2024-06-01 11:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.88,7.69,0.26,100284.39,206.65,59.81,98.49,362.19,38.68,3.42,209.85,0.24,0.0,0.0
2024-06-01 12:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,28.05,9.18,0.31,100276.55,0.0,8.18,9.01,352.27,0.84,2.55,215.28,0.41,0.0,0.0
2024-06-01 13:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,26.51,10.49,0.37,100326.61,0.0,0.0,0.0,351.43,0.0,2.63,216.17,0.31,0.0,0.0
2024-06-01 14:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,25.77,10.39,0.38,100328.66,0.0,0.0,0.0,347.56,0.0,1.58,225.7,0.7,0.0,0.0
2024-06-01 15:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,23.38,11.0,0.46,100347.87,0.0,0.0,0.0,346.13,0.0,0.81,201.66,0.92,0.0,0.0
2024-06-01 16:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,22.39,11.45,0.5,100335.19,0.0,0.0,0.0,342.81,0.0,0.3,158.37,0.97,0.0,0.0
2024-06-01 17:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.43,11.34,0.53,100332.33,0.0,0.0,0.0,340.82,0.0,0.7,54.47,0.99,0.0,0.0
2024-06-01 18:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,21.02,11.37,0.54,100367.98,0.0,0.0,0.0,341.57,0.0,1.15,38.75,0.96,0.0,0.0
2024-06-01 19:00:00,"(39.906217, 116.391276)",era5,56.18,8.0,20.3,11.7,0.58,100334.1,0.0,0.0,0.0,346.94,0.0,1.57,36.03,0.97,0.0,0.0
